,case:concept:name,concept:name,time:timestamp
1587,44a3cbcb-8e77-4e96-a164-1b345813a72e,check availability,2023-12-08 02:51:55
1588,44a3cbcb-8e77-4e96-a164-1b345813a72e,confirm order,2023-12-08 02:51:58
1589,44a3cbcb-8e77-4e96-a164-1b345813a72e,ship goods,2023-12-09 22:00:02
1590,44a3cbcb-8e77-4e96-a164-1b345813a72e,send invoice,2023-12-09 22:00:05
1591,44a3cbcb-8e77-4e96-a164-1b345813a72e,archive order,2023-12-09 22:00:07
1592,33f5fb7d-4f7f-486d-9824-f79f19a2d3aa,check availability,2023-12-08 02:51:55
1593,33f5fb7d-4f7f-486d-9824-f79f19a2d3aa,confirm order,2023-12-08 02:51:59
1594,33f5fb7d-4f7f-486d-9824-f79f19a2d3aa,send invoice,2023-12-08 02:52:09
1595,33f5fb7d-4f7f-486d-9824-f79f19a2d3aa,ship goods,2023-12-09 22:00:14
1596,33f5fb7d-4f7f-486d-9824-f79f19a2d3aa,archive order,2023-12-09 22:00:15
1597,37da325b-542c-43a0-9dcf-69a5a4c7580e,check availability,2023-12-08 02:51:56
1598,37da325b-542c-43a0-9dcf-69a5a4c7580e,confirm order,2023-12-08 02:52:01
1599,37da325b-542c-43a0-9dcf-69a5a4c7580e,send invoice,2023-12-10 03:07:09
1600,37da325b-542c-43a0-9dcf-69a5a4c7580e,ship goods,2023-12-10 03:07:09
1601,37da325b-542c-43a0-9dcf-69a5a4c7580e,archive order,2023-12-10 03:07:11
1602,21d05638-84ca-40be-9920-a6042eafc158,check availability,2023-12-08 02:51:57
1603,21d05638-84ca-40be-9920-a6042eafc158,confirm order,2023-12-08 02:52:02
1604,21d05638-84ca-40be-9920-a6042eafc158,send invoice,2023-12-08 02:52:11
1605,21d05638-84ca-40be-9920-a6042eafc158,ship goods,2023-12-10 03:07:19
1606,21d05638-84ca-40be-9920-a6042eafc158,archive order,2023-12-10 03:07:20
1607,7c7426a2-b4f4-4af5-9c74-cdc47a9cab18,check availability,2023-12-08 02:51:57
1608,7c7426a2-b4f4-4af5-9c74-cdc47a9cab18,confirm order,2023-12-08 02:52:00
1609,7c7426a2-b4f4-4af5-9c74-cdc47a9cab18,send invoice,2023-12-08 02:52:11
1610,7c7426a2-b4f4-4af5-9c74-cdc47a9cab18,ship goods,2023-12-10 03:07:18
1611,7c7426a2-b4f4-4af5-9c74-cdc47a9cab18,archive order,2023-12-10 03:07:19
1612,348b53ed-f977-41e2-a903-44bd418b8c78,check availability,2023-12-08 02:51:57
1613,348b53ed-f977-41e2-a903-44bd418b8c78,confirm order,2023-12-08 02:52:03
1614,348b53ed-f977-41e2-a903-44bd418b8c78,send invoice,2023-12-08 02:52:07
1615,348b53ed-f977-41e2-a903-44bd418b8c78,ship goods,2023-12-10 03:07:18
1616,348b53ed-f977-41e2-a903-44bd418b8c78,archive order,2023-12-10 03:07:19
1617,1a67a68e-711e-4e3f-ab49-4990673bb4aa,check availability,2023-12-08 02:51:59
1618,1a67a68e-711e-4e3f-ab49-4990673bb4aa,confirm order,2023-12-08 02:52:01
1619,1a67a68e-711e-4e3f-ab49-4990673bb4aa,ship goods,2023-12-10 03:07:05
1620,1a67a68e-711e-4e3f-ab49-4990673bb4aa,send invoice,2023-12-10 03:07:12
1621,1a67a68e-711e-4e3f-ab49-4990673bb4aa,archive order,2023-12-10 03:07:13
1622,4bade721-8d7c-4ccb-a099-3a296e8282fb,check availability,2023-12-08 02:52:01
1623,4bade721-8d7c-4ccb-a099-3a296e8282fb,confirm order,2023-12-08 02:52:07
1624,4bade721-8d7c-4ccb-a099-3a296e8282fb,send invoice,2023-12-08 02:52:15
1625,4bade721-8d7c-4ccb-a099-3a296e8282fb,ship goods,2023-12-10 03:07:25
1626,4bade721-8d7c-4ccb-a099-3a296e8282fb,archive order,2023-12-10 03:07:26
1627,9a39e733-9c10-48db-aebc-47958b1ecf95,check availability,2023-12-08 02:52:01
1628,9a39e733-9c10-48db-aebc-47958b1ecf95,confirm order,2023-12-08 02:52:03
1629,9a39e733-9c10-48db-aebc-47958b1ecf95,send invoice,2023-12-08 02:52:06
1630,9a39e733-9c10-48db-aebc-47958b1ecf95,ship goods,2023-12-10 03:07:14
1631,9a39e733-9c10-48db-aebc-47958b1ecf95,archive order,2023-12-10 03:07:15
1632,5b24ad67-b62c-4d5e-a9f0-0fd8163b7694,check availability,2023-12-08 02:52:04
1633,5b24ad67-b62c-4d5e-a9f0-0fd8163b7694,confirm order,2023-12-08 02:52:08
1634,5b24ad67-b62c-4d5e-a9f0-0fd8163b7694,send invoice,2023-12-08 02:52:16
1635,5b24ad67-b62c-4d5e-a9f0-0fd8163b7694,ship goods,2023-12-10 03:07:27
1636,5b24ad67-b62c-4d5e-a9f0-0fd8163b7694,archive order,2023-12-10 03:07:28
1637,6bd6325f-41c3-4d43-97e5-2c45d79118d1,check availability,2023-12-08 02:52:06
1638,6bd6325f-41c3-4d43-97e5-2c45d79118d1,confirm order,2023-12-08 02:52:08
1639,6bd6325f-41c3-4d43-97e5-2c45d79118d1,ship goods,2023-12-10 03:07:10
1640,6bd6325f-41c3-4d43-97e5-2c45d79118d1,send invoice,2023-12-10 03:07:15
1641,6bd6325f-41c3-4d43-97e5-2c45d79118d1,archive order,2023-12-10 03:07:17
1642,86f63861-2940-45dc-b710-d514ede8554c,check availability,2023-12-08 02:52:07
1643,86f63861-2940-45dc-b710-d514ede8554c,confirm order,2023-12-08 02:52:11
1644,86f63861-2940-45dc-b710-d514ede8554c,send invoice,2023-12-08 02:52:17
1645,86f63861-2940-45dc-b710-d514ede8554c,ship goods,2023-12-10 03:07:23
1646,86f63861-2940-45dc-b710-d514ede8554c,archive order,2023-12-10 03:07:24
1647,f7370b75-5359-4b00-bdaa-88c5e545c738,check availability,2023-12-08 02:52:08
1648,f7370b75-5359-4b00-bdaa-88c5e545c738,confirm order,2023-12-08 02:52:12
1649,f7370b75-5359-4b00-bdaa-88c5e545c738,send invoice,2023-12-08 02:52:15
1650,f7370b75-5359-4b00-bdaa-88c5e545c738,ship goods,2023-12-10 03:07:25
1651,f7370b75-5359-4b00-bdaa-88c5e545c738,archive order,2023-12-10 03:07:26
1652,7d1d7512-03a1-46a7-b62d-339a80af06da,check availability,2023-12-08 02:52:08
1653,7d1d7512-03a1-46a7-b62d-339a80af06da,confirm order,2023-12-08 02:52:10
1654,7d1d7512-03a1-46a7-b62d-339a80af06da,ship goods,2023-12-10 03:07:16
1655,7d1d7512-03a1-46a7-b62d-339a80af06da,send invoice,2023-12-10 03:07:17
1656,7d1d7512-03a1-46a7-b62d-339a80af06da,archive order,2023-12-10 03:07:18
1657,ca84ec86-2f80-4eac-840e-ba717f22ba11,check availability,2023-12-08 02:52:09
1658,ca84ec86-2f80-4eac-840e-ba717f22ba11,confirm order,2023-12-08 02:52:13
1659,ca84ec86-2f80-4eac-840e-ba717f22ba11,send invoice,2023-12-08 02:52:20
1660,ca84ec86-2f80-4eac-840e-ba717f22ba11,ship goods,2023-12-10 03:07:28
1661,ca84ec86-2f80-4eac-840e-ba717f22ba11,archive order,2023-12-10 03:07:29
1662,383f05a6-f496-4eb4-a25d-2b752ce4ba1e,check availability,2023-12-08 02:52:10
1663,383f05a6-f496-4eb4-a25d-2b752ce4ba1e,confirm order,2023-12-08 02:52:14
1664,383f05a6-f496-4eb4-a25d-2b752ce4ba1e,send invoice,2023-12-08 02:52:19
1665,383f05a6-f496-4eb4-a25d-2b752ce4ba1e,ship goods,2023-12-10 07:13:33
1666,383f05a6-f496-4eb4-a25d-2b752ce4ba1e,archive order,2023-12-10 07:13:34
1667,1c30a150-e21c-4e0b-8243-84861509ddff,check availability,2023-12-08 02:52:10
1668,1c30a150-e21c-4e0b-8243-84861509ddff,confirm order,2023-12-08 02:52:11
1669,1c30a150-e21c-4e0b-8243-84861509ddff,send invoice,2023-12-08 02:52:18
1670,1c30a150-e21c-4e0b-8243-84861509ddff,ship goods,2023-12-10 07:13:28
1671,1c30a150-e21c-4e0b-8243-84861509ddff,archive order,2023-12-10 07:13:29
1672,306674c1-4868-4c9e-8158-00c2afd282fe,check availability,2023-12-08 02:52:10
1673,306674c1-4868-4c9e-8158-00c2afd282fe,confirm order,2023-12-08 02:52:13
1674,306674c1-4868-4c9e-8158-00c2afd282fe,send invoice,2023-12-08 02:52:18
1675,306674c1-4868-4c9e-8158-00c2afd282fe,ship goods,2023-12-10 07:13:29
1676,306674c1-4868-4c9e-8158-00c2afd282fe,archive order,2023-12-10 07:13:30
1677,56ef0985-49ae-4b35-8cdc-e120d7607887,check availability,2023-12-08 02:52:12
1678,56ef0985-49ae-4b35-8cdc-e120d7607887,confirm order,2023-12-08 02:52:17
1679,56ef0985-49ae-4b35-8cdc-e120d7607887,send invoice,2023-12-08 02:52:18
1680,56ef0985-49ae-4b35-8cdc-e120d7607887,ship goods,2023-12-10 07:13:31
1681,56ef0985-49ae-4b35-8cdc-e120d7607887,archive order,2023-12-10 07:13:32
1682,990355c5-bb52-47e4-8b97-afa6596ba609,check availability,2023-12-08 02:52:12
1683,990355c5-bb52-47e4-8b97-afa6596ba609,confirm order,2023-12-08 02:52:18
1684,990355c5-bb52-47e4-8b97-afa6596ba609,send invoice,2023-12-08 02:52:20
1685,990355c5-bb52-47e4-8b97-afa6596ba609,ship goods,2023-12-10 07:13:27
1686,990355c5-bb52-47e4-8b97-afa6596ba609,archive order,2023-12-10 07:13:28
1687,19daa2d2-0caf-479d-9823-1a5b136c1768,check availability,2023-12-08 02:52:12
1688,19daa2d2-0caf-479d-9823-1a5b136c1768,confirm order,2023-12-08 02:52:16
1689,19daa2d2-0caf-479d-9823-1a5b136c1768,send invoice,2023-12-08 02:52:18
1690,19daa2d2-0caf-479d-9823-1a5b136c1768,ship goods,2023-12-10 07:13:32
1691,19daa2d2-0caf-479d-9823-1a5b136c1768,archive order,2023-12-10 07:13:33
1692,5199cb28-7f56-44d9-b7cb-7fbebe5fb011,check availability,2023-12-08 02:52:12
1693,5199cb28-7f56-44d9-b7cb-7fbebe5fb011,confirm order,2023-12-08 02:52:14
1694,5199cb28-7f56-44d9-b7cb-7fbebe5fb011,send invoice,2023-12-08 02:52:18
1695,5199cb28-7f56-44d9-b7cb-7fbebe5fb011,ship goods,2023-12-10 07:13:31
1696,5199cb28-7f56-44d9-b7cb-7fbebe5fb011,archive order,2023-12-10 07:13:32
1697,b7f44139-a9b1-405d-bbfa-a3cf6ff52407,check availability,2023-12-08 02:52:14
1698,b7f44139-a9b1-405d-bbfa-a3cf6ff52407,confirm order,2023-12-08 02:52:18
1699,b7f44139-a9b1-405d-bbfa-a3cf6ff52407,ship goods,2023-12-10 07:13:22
1700,b7f44139-a9b1-405d-bbfa-a3cf6ff52407,send invoice,2023-12-10 07:13:23
1701,b7f44139-a9b1-405d-bbfa-a3cf6ff52407,archive order,2023-12-10 07:13:24
1702,fbb4eacb-9f60-4cb3-96ee-26f05e73c9d5,check availability,2023-12-08 02:52:14
1703,fbb4eacb-9f60-4cb3-96ee-26f05e73c9d5,confirm order,2023-12-08 02:52:19
1704,fbb4eacb-9f60-4cb3-96ee-26f05e73c9d5,send invoice,2023-12-08 02:52:25
1705,fbb4eacb-9f60-4cb3-96ee-26f05e73c9d5,ship goods,2023-12-10 07:13:28
1706,fbb4eacb-9f60-4cb3-96ee-26f05e73c9d5,archive order,2023-12-10 07:13:30
1707,0838332f-99c2-4928-a39c-2d1130d01445,check availability,2023-12-08 02:52:15
1708,0838332f-99c2-4928-a39c-2d1130d01445,confirm order,2023-12-08 02:52:20
1709,0838332f-99c2-4928-a39c-2d1130d01445,send invoice,2023-12-08 02:52:24
1710,0838332f-99c2-4928-a39c-2d1130d01445,ship goods,2023-12-10 07:13:28
1711,0838332f-99c2-4928-a39c-2d1130d01445,archive order,2023-12-10 07:13:29
1712,488d0c55-7aa9-4fb8-88f3-ac8c755721b7,check availability,2023-12-08 02:52:15
1713,488d0c55-7aa9-4fb8-88f3-ac8c755721b7,confirm order,2023-12-08 02:52:16
1714,488d0c55-7aa9-4fb8-88f3-ac8c755721b7,ship goods,2023-12-10 07:13:23
1715,488d0c55-7aa9-4fb8-88f3-ac8c755721b7,send invoice,2023-12-10 07:13:25
1716,488d0c55-7aa9-4fb8-88f3-ac8c755721b7,archive order,2023-12-10 07:13:27
1717,3cda1921-dc2f-4578-8662-4aced72719bd,check availability,2023-12-08 02:52:15
1718,3cda1921-dc2f-4578-8662-4aced72719bd,confirm order,2023-12-08 02:52:19
1719,3cda1921-dc2f-4578-8662-4aced72719bd,send invoice,2023-12-08 02:52:20
1720,3cda1921-dc2f-4578-8662-4aced72719bd,ship goods,2023-12-10 07:13:30
1721,3cda1921-dc2f-4578-8662-4aced72719bd,archive order,2023-12-10 07:13:31
1722,f4a30500-2c6a-4cf4-9574-e68a70348d68,check availability,2023-12-08 02:52:15
1723,f4a30500-2c6a-4cf4-9574-e68a70348d68,confirm order,2023-12-08 02:52:17
1724,f4a30500-2c6a-4cf4-9574-e68a70348d68,send invoice,2023-12-08 02:52:27
1725,f4a30500-2c6a-4cf4-9574-e68a70348d68,ship goods,2023-12-10 07:13:35
1726,714560fa-1240-4a8b-905b-9d3199fda86f,check availability,2023-12-08 02:52:16
1727,714560fa-1240-4a8b-905b-9d3199fda86f,confirm order,2023-12-08 02:52:18
1728,714560fa-1240-4a8b-905b-9d3199fda86f,ship goods,2023-12-10 07:13:19
1729,714560fa-1240-4a8b-905b-9d3199fda86f,send invoice,2023-12-10 07:13:24
1730,714560fa-1240-4a8b-905b-9d3199fda86f,archive order,2023-12-10 07:13:25
1731,29c27abd-fa41-45bd-b5ed-0a6066f6984f,check availability,2024-03-11 10:47:55
1732,29c27abd-fa41-45bd-b5ed-0a6066f6984f,confirm order,2024-03-11 10:48:01
1733,29c27abd-fa41-45bd-b5ed-0a6066f6984f,send invoice,2024-03-11 10:48:05
1734,29c27abd-fa41-45bd-b5ed-0a6066f6984f,ship goods,2024-03-12 12:53:18
1735,29c27abd-fa41-45bd-b5ed-0a6066f6984f,archive order,2024-03-12 12:53:19
1736,2ed2bba3-2b49-4ca2-bca8-724cfe04d275,check availability,2024-03-11 10:47:56
1737,2ed2bba3-2b49-4ca2-bca8-724cfe04d275,confirm order,2024-03-11 10:48:00
1738,2ed2bba3-2b49-4ca2-bca8-724cfe04d275,send invoice,2024-03-11 10:48:08
1739,2ed2bba3-2b49-4ca2-bca8-724cfe04d275,ship goods,2024-03-12 12:53:20
1740,2ed2bba3-2b49-4ca2-bca8-724cfe04d275,archive order,2024-03-12 12:53:22
1741,f01b39c4-3e22-43da-a34a-7a80e7d37bec,check availability,2024-03-11 10:47:58
1742,f01b39c4-3e22-43da-a34a-7a80e7d37bec,confirm order,2024-03-11 10:47:59
1743,f01b39c4-3e22-43da-a34a-7a80e7d37bec,send invoice,2024-03-11 10:48:03
1744,f01b39c4-3e22-43da-a34a-7a80e7d37bec,ship goods,2024-03-12 12:53:18
1745,f01b39c4-3e22-43da-a34a-7a80e7d37bec,archive order,2024-03-12 12:53:20
1746,c308fdbf-1844-4995-b77f-aa1d37996029,check availability,2024-03-11 10:47:59
1747,c308fdbf-1844-4995-b77f-aa1d37996029,confirm order,2024-03-11 10:48:00
1748,c308fdbf-1844-4995-b77f-aa1d37996029,send invoice,2024-03-11 10:48:04
1749,c308fdbf-1844-4995-b77f-aa1d37996029,ship goods,2024-03-12 12:53:16
1750,c308fdbf-1844-4995-b77f-aa1d37996029,archive order,2024-03-12 12:53:17
1751,54666a97-e007-4f6b-bded-c9b1c238cef3,check availability,2024-03-11 10:47:59
1752,54666a97-e007-4f6b-bded-c9b1c238cef3,confirm order,2024-03-11 10:48:04
1753,54666a97-e007-4f6b-bded-c9b1c238cef3,ship goods,2024-03-12 12:53:11
1754,54666a97-e007-4f6b-bded-c9b1c238cef3,send invoice,2024-03-12 12:53:14
1755,54666a97-e007-4f6b-bded-c9b1c238cef3,archive order,2024-03-12 12:53:15
1756,8bf6a02f-c1c7-480f-8669-aac879d859a4,check availability,2024-03-11 10:48:02
1757,8bf6a02f-c1c7-480f-8669-aac879d859a4,confirm order,2024-03-11 10:48:05
1758,8bf6a02f-c1c7-480f-8669-aac879d859a4,send invoice,2024-03-11 10:48:13
1759,8bf6a02f-c1c7-480f-8669-aac879d859a4,ship goods,2024-03-12 12:53:20
1760,8bf6a02f-c1c7-480f-8669-aac879d859a4,archive order,2024-03-12 12:53:21
1761,df01a10c-dbec-467b-961d-968e1c1ea078,check availability,2024-03-11 10:48:05
1762,df01a10c-dbec-467b-961d-968e1c1ea078,confirm order,2024-03-11 10:48:10
1763,df01a10c-dbec-467b-961d-968e1c1ea078,send invoice,2024-03-11 10:48:19
1764,df01a10c-dbec-467b-961d-968e1c1ea078,ship goods,2024-03-12 12:53:24
1765,df01a10c-dbec-467b-961d-968e1c1ea078,archive order,2024-03-12 12:53:26
1766,4e4a80c9-15c0-4fc3-9c4a-b14b745a46a4,check availability,2024-03-11 10:48:08
1767,4e4a80c9-15c0-4fc3-9c4a-b14b745a46a4,confirm order,2024-03-11 10:48:13
1768,4e4a80c9-15c0-4fc3-9c4a-b14b745a46a4,send invoice,2024-03-11 10:48:15
1769,4e4a80c9-15c0-4fc3-9c4a-b14b745a46a4,ship goods,2024-03-12 12:53:24
1770,4e4a80c9-15c0-4fc3-9c4a-b14b745a46a4,archive order,2024-03-12 12:53:25
1771,9bfa0538-8037-4312-8edc-75bf047d0808,check availability,2024-03-11 10:48:09
1772,9bfa0538-8037-4312-8edc-75bf047d0808,confirm order,2024-03-11 10:48:13
1773,9bfa0538-8037-4312-8edc-75bf047d0808,send invoice,2024-03-11 10:48:24
1774,9bfa0538-8037-4312-8edc-75bf047d0808,ship goods,2024-03-12 12:53:30
1775,9bfa0538-8037-4312-8edc-75bf047d0808,archive order,2024-03-12 12:53:31
1776,80c06c78-4e86-4eb9-839e-ed00f4cfe7b5,check availability,2024-03-11 10:48:11
1777,80c06c78-4e86-4eb9-839e-ed00f4cfe7b5,confirm order,2024-03-11 10:48:13
1778,80c06c78-4e86-4eb9-839e-ed00f4cfe7b5,send invoice,2024-03-11 10:48:19
1779,80c06c78-4e86-4eb9-839e-ed00f4cfe7b5,ship goods,2024-03-12 12:53:28
1780,80c06c78-4e86-4eb9-839e-ed00f4cfe7b5,archive order,2024-03-12 12:53:29
1781,0dc3987e-1da7-4ae8-b2fc-f6ac0794379e,check availability,2024-03-11 10:48:12
1782,0dc3987e-1da7-4ae8-b2fc-f6ac0794379e,confirm order,2024-03-11 10:48:15
1783,0dc3987e-1da7-4ae8-b2fc-f6ac0794379e,ship goods,2024-03-12 12:53:19
1784,0dc3987e-1da7-4ae8-b2fc-f6ac0794379e,send invoice,2024-03-12 12:53:20
1785,0dc3987e-1da7-4ae8-b2fc-f6ac0794379e,archive order,2024-03-12 12:53:21
1786,e1d7a86c-e118-48a1-beff-05deba27e457,check availability,2024-03-11 10:48:12
1787,e1d7a86c-e118-48a1-beff-05deba27e457,confirm order,2024-03-11 10:48:17
1788,e1d7a86c-e118-48a1-beff-05deba27e457,send invoice,2024-03-11 10:48:24
1789,e1d7a86c-e118-48a1-beff-05deba27e457,ship goods,2024-03-12 12:53:36
1790,e1d7a86c-e118-48a1-beff-05deba27e457,archive order,2024-03-12 12:53:38
1791,21cca6d7-4fd5-49ac-946a-5ebb31f7bf47,check availability,2024-03-11 10:48:15
1792,21cca6d7-4fd5-49ac-946a-5ebb31f7bf47,confirm order,2024-03-11 10:48:16
1793,21cca6d7-4fd5-49ac-946a-5ebb31f7bf47,ship goods,2024-03-12 12:53:23
1794,21cca6d7-4fd5-49ac-946a-5ebb31f7bf47,send invoice,2024-03-12 12:53:26
1795,21cca6d7-4fd5-49ac-946a-5ebb31f7bf47,archive order,2024-03-12 12:53:27
1796,80b9814d-23a2-4fbb-9025-573b6fb04a3e,check availability,2024-03-11 10:48:16
1797,80b9814d-23a2-4fbb-9025-573b6fb04a3e,confirm order,2024-03-11 10:48:18
1798,80b9814d-23a2-4fbb-9025-573b6fb04a3e,send invoice,2024-03-11 10:48:28
1799,80b9814d-23a2-4fbb-9025-573b6fb04a3e,ship goods,2024-03-12 12:53:36
1800,80b9814d-23a2-4fbb-9025-573b6fb04a3e,archive order,2024-03-12 12:53:38
1801,3d40d392-1664-4d55-8b0d-947a00feb4ea,check availability,2024-03-11 10:48:18
1802,3d40d392-1664-4d55-8b0d-947a00feb4ea,confirm order,2024-03-11 10:48:22
1803,3d40d392-1664-4d55-8b0d-947a00feb4ea,send invoice,2024-03-11 10:48:25
1804,3d40d392-1664-4d55-8b0d-947a00feb4ea,ship goods,2024-03-12 12:53:26
1805,3d40d392-1664-4d55-8b0d-947a00feb4ea,archive order,2024-03-12 12:53:28
1806,6e69133e-c503-4635-a6a2-8e840b34cb4f,check availability,2024-03-11 10:48:20
1807,6e69133e-c503-4635-a6a2-8e840b34cb4f,confirm order,2024-03-11 10:48:22
1808,6e69133e-c503-4635-a6a2-8e840b34cb4f,ship goods,2024-03-12 12:53:29
1809,6e69133e-c503-4635-a6a2-8e840b34cb4f,send invoice,2024-03-12 12:53:30
1810,6e69133e-c503-4635-a6a2-8e840b34cb4f,archive order,2024-03-12 12:53:31
1811,178bee9a-c86a-4c5b-a4bb-05c6db432ca0,check availability,2024-03-11 10:48:22
1812,178bee9a-c86a-4c5b-a4bb-05c6db432ca0,confirm order,2024-03-11 10:48:27
1813,178bee9a-c86a-4c5b-a4bb-05c6db432ca0,send invoice,2024-03-11 10:48:30
1814,178bee9a-c86a-4c5b-a4bb-05c6db432ca0,ship goods,2024-03-12 12:53:42
1815,178bee9a-c86a-4c5b-a4bb-05c6db432ca0,archive order,2024-03-12 12:53:43
1816,48717547-3eb9-4d3e-ac74-4e6cfb18c3af,check availability,2024-03-11 10:48:23
1817,48717547-3eb9-4d3e-ac74-4e6cfb18c3af,confirm order,2024-03-11 10:48:25
1818,48717547-3eb9-4d3e-ac74-4e6cfb18c3af,send invoice,2024-03-11 10:48:30
1819,48717547-3eb9-4d3e-ac74-4e6cfb18c3af,ship goods,2024-03-12 12:53:44
1820,48717547-3eb9-4d3e-ac74-4e6cfb18c3af,archive order,2024-03-12 12:53:46
1821,c243c278-117a-472e-8042-913c0fbea83d,check availability,2024-03-11 10:48:24
1822,c243c278-117a-472e-8042-913c0fbea83d,confirm order,2024-03-11 10:48:30
1823,c243c278-117a-472e-8042-913c0fbea83d,send invoice,2024-03-11 10:48:32
1824,c243c278-117a-472e-8042-913c0fbea83d,ship goods,2024-03-12 12:53:34
1825,c243c278-117a-472e-8042-913c0fbea83d,archive order,2024-03-12 12:53:36
1826,eb73f5cc-8d5f-4f8d-9137-cee7d7b5ad70,check availability,2024-03-11 10:48:26
1827,eb73f5cc-8d5f-4f8d-9137-cee7d7b5ad70,confirm order,2024-03-11 10:48:28
1828,eb73f5cc-8d5f-4f8d-9137-cee7d7b5ad70,ship goods,2024-03-12 12:53:33
1829,eb73f5cc-8d5f-4f8d-9137-cee7d7b5ad70,send invoice,2024-03-12 12:53:38
1830,eb73f5cc-8d5f-4f8d-9137-cee7d7b5ad70,archive order,2024-03-12 12:53:39
1831,34459e90-e851-4679-8790-fe5b59ccb9dd,check availability,2024-03-11 10:48:27
1832,34459e90-e851-4679-8790-fe5b59ccb9dd,confirm order,2024-03-11 10:48:30
1833,34459e90-e851-4679-8790-fe5b59ccb9dd,ship goods,2024-03-12 12:53:33
1834,34459e90-e851-4679-8790-fe5b59ccb9dd,send invoice,2024-03-12 12:53:38
1835,34459e90-e851-4679-8790-fe5b59ccb9dd,archive order,2024-03-12 12:53:40
1836,8862e50c-0fcd-4c1e-839c-50f693e5092e,check availability,2024-03-11 10:48:28
1837,8862e50c-0fcd-4c1e-839c-50f693e5092e,confirm order,2024-03-11 10:48:32
1838,8862e50c-0fcd-4c1e-839c-50f693e5092e,ship goods,2024-03-12 12:53:40
1839,8862e50c-0fcd-4c1e-839c-50f693e5092e,send invoice,2024-03-12 12:53:43
1840,8862e50c-0fcd-4c1e-839c-50f693e5092e,archive order,2024-03-12 12:53:44
1841,832988b3-2234-4296-94f3-52287310c517,check availability,2024-03-11 10:48:31
1842,832988b3-2234-4296-94f3-52287310c517,confirm order,2024-03-11 10:48:32
1843,832988b3-2234-4296-94f3-52287310c517,send invoice,2024-03-11 10:48:40
1844,832988b3-2234-4296-94f3-52287310c517,ship goods,2024-03-12 12:53:44
1845,832988b3-2234-4296-94f3-52287310c517,archive order,2024-03-12 12:53:45
1846,969d8cfc-a73d-4af7-b0ef-872fb2429c2b,check availability,2024-03-11 10:48:31
1847,969d8cfc-a73d-4af7-b0ef-872fb2429c2b,confirm order,2024-03-11 10:48:36
1848,969d8cfc-a73d-4af7-b0ef-872fb2429c2b,send invoice,2024-03-11 10:48:44
1849,969d8cfc-a73d-4af7-b0ef-872fb2429c2b,ship goods,2024-03-12 12:53:52
1850,969d8cfc-a73d-4af7-b0ef-872fb2429c2b,archive order,2024-03-12 12:53:53
1851,d458234e-1e46-4edd-a6e2-2d0f947f223a,check availability,2024-03-11 10:48:32
1852,d458234e-1e46-4edd-a6e2-2d0f947f223a,confirm order,2024-03-11 10:48:33
1853,d458234e-1e46-4edd-a6e2-2d0f947f223a,send invoice,2024-03-11 10:48:43
1854,d458234e-1e46-4edd-a6e2-2d0f947f223a,ship goods,2024-03-12 12:53:52
1855,d458234e-1e46-4edd-a6e2-2d0f947f223a,archive order,2024-03-12 12:53:53
1856,b44fcb03-dce8-4b2d-9619-ab3d42237bfe,check availability,2024-03-11 10:48:35
1857,b44fcb03-dce8-4b2d-9619-ab3d42237bfe,confirm order,2024-03-11 10:48:40
1858,b44fcb03-dce8-4b2d-9619-ab3d42237bfe,send invoice,2024-03-11 10:48:43
1859,b44fcb03-dce8-4b2d-9619-ab3d42237bfe,ship goods,2024-03-12 12:53:46
1860,b44fcb03-dce8-4b2d-9619-ab3d42237bfe,archive order,2024-03-12 12:53:48
1861,7333347e-2dab-4099-94a9-545b09a99414,check availability,2024-03-11 10:48:38
1862,7333347e-2dab-4099-94a9-545b09a99414,confirm order,2024-03-11 10:48:44
1863,7333347e-2dab-4099-94a9-545b09a99414,send invoice,2024-03-11 10:48:46
1864,7333347e-2dab-4099-94a9-545b09a99414,ship goods,2024-03-12 12:53:50
1865,7333347e-2dab-4099-94a9-545b09a99414,archive order,2024-03-12 12:53:51
1866,633c504b-ee51-4014-a5ab-8cc46361438b,check availability,2024-03-11 10:48:39
1867,633c504b-ee51-4014-a5ab-8cc46361438b,confirm order,2024-03-11 10:48:41
1868,633c504b-ee51-4014-a5ab-8cc46361438b,send invoice,2024-03-11 10:48:48
1869,633c504b-ee51-4014-a5ab-8cc46361438b,ship goods,2024-03-12 12:53:56
1870,633c504b-ee51-4014-a5ab-8cc46361438b,archive order,2024-03-12 12:53:58
1871,482a3a45-6e02-4c57-80d9-8e5703cde550,check availability,2024-03-11 10:48:41
1872,482a3a45-6e02-4c57-80d9-8e5703cde550,confirm order,2024-03-11 10:48:45
1873,482a3a45-6e02-4c57-80d9-8e5703cde550,send invoice,2024-03-11 10:48:49
1874,482a3a45-6e02-4c57-80d9-8e5703cde550,ship goods,2024-03-12 12:53:51
1875,482a3a45-6e02-4c57-80d9-8e5703cde550,archive order,2024-03-12 12:53:52
1876,8c9da1dc-3b0e-41ae-b98c-4f0a4030cf1d,check availability,2024-03-11 10:48:44
1877,8c9da1dc-3b0e-41ae-b98c-4f0a4030cf1d,confirm order,2024-03-11 10:48:47
1878,8c9da1dc-3b0e-41ae-b98c-4f0a4030cf1d,send invoice,2024-03-11 10:48:57
1879,8c9da1dc-3b0e-41ae-b98c-4f0a4030cf1d,ship goods,2024-03-12 12:53:58
